X,Y,Z
0.0,0.0,0
-7.668067226890756,2.5210084033613427,0
-13.02521008403361,5.252100840336134,0
-18.80252100840336,9.663865546218489,0
-21.743697478991592,13.760504201680675,0
-29.306722689075627,4.936974789915965,0
-31.19747899159664,3.886554621848738,0
-30.98739495798319,11.659663865546221,0
-26.575630252100837,31.722689075630253,0
-33.92857142857143,28.57142857142857,0
-41.491596638655466,26.89075630252101,0
-33.508403361344534,35.39915966386555,0
-30.147058823529406,41.07142857142857,0
-29.936974789915965,43.90756302521008,0
-33.613445378151255,53.88655462184874,0
-35.50420168067227,64.8109243697479,0
-34.87394957983193,73.42436974789916,0
-32.457983193277315,84.03361344537815,0
-30.147058823529406,88.55042016806723,0
-24.789915966386552,94.32773109243698,0
-18.69747899159664,97.79411764705883,0
-10.399159663865547,100.0,0
-0.8403361344537785,98.52941176470588,0
5.462184873949582,94.01260504201682,0
10.819327731092443,86.55462184873949,0
13.655462184873954,77.52100840336135,0
14.075630252100837,68.0672268907563,0
13.025210084033617,60.714285714285715,0
9.033613445378151,50.42016806722689,0
4.726890756302524,44.4327731092437,0
8.92857142857143,38.23529411764706,0
15.02100840336135,35.1890756302521,0
4.726890756302524,28.256302521008404,0
12.60504201680672,18.172268907563026,0
-2.205882352941174,17.121848739495796,0
-4.096638655462186,19.327731092436974,0
-3.466386554621849,9.558823529411761,0
-1.3655462184873954,6.092436974789912,0
-1.9957983193277329,5.357142857142854,-1.6
0.0,0.0,-1.6
