X,Y,Z
0.0,0.0,0
-3.9087947882736174,6.351791530944631,0
-6.677524429967427,17.589576547231275,0
-5.537459283387619,46.416938110749186,0
-13.843648208469055,46.25407166123779,0
-14.169381107491859,47.39413680781759,0
-16.123778501628664,47.557003257328994,0
-16.775244299674263,52.76872964169381,0
-8.957654723127035,58.469055374592834,0
1.4657980456026038,63.355048859934854,0
1.1400651465798042,81.43322475570032,0
2.6058631921824116,85.99348534201954,0
5.537459283387623,88.76221498371335,0
5.374592833876221,97.55700325732899,0
6.351791530944624,99.8371335504886,0
7.491856677524428,100.0,-1.6
10.260586319218241,95.43973941368077,-1.6
11.726384364820845,89.90228013029315,-1.6
17.100977198697066,87.78501628664495,-1.6
23.289902280130292,82.57328990228012,-1.6
33.71335504885993,77.1986970684039,-1.6
35.83061889250814,77.1986970684039,-1.6
37.296416938110745,73.77850162866449,-1.6
42.01954397394137,75.0814332247557,-1.6
42.50814332247557,68.40390879478826,-1.6
48.697068403908794,69.05537459283387,-1.6
50.32573289902279,59.93485342019544,-1.6
74.4299674267101,56.840390879478825,-1.6
80.45602605863192,37.785016286644954,-1.6
56.840390879478825,43.97394136807817,-1.6
44.78827361563518,49.6742671009772,-1.6
43.32247557003257,64.00651465798046,-1.6
38.11074918566775,64.33224755700326,-1.6
37.94788273615635,69.05537459283387,-1.6
36.644951140065146,69.21824104234528,-3.2
31.10749185667752,55.37459283387622,-3.2
41.04234527687296,39.25081433224756,-3.2
39.413680781758956,35.99348534201955,-3.2
37.296416938110745,35.01628664495114,-3.2
35.179153094462535,35.17915309446254,-3.2
27.361563517915307,40.06514657980456,-3.2
24.267100977198695,28.990228013029316,-3.2
41.85667752442996,29.967426710097723,-3.2
49.5114006514658,28.501628664495115,-3.2
49.99999999999999,27.19869706840391,-4.800000000000001
40.39087947882736,22.638436482084693,-4.800000000000001
30.781758957654723,21.172638436482085,-4.800000000000001
16.449511400651467,23.452768729641697,-4.800000000000001
8.794788273615634,22.801302931596094,-4.800000000000001
0.6514657980456029,25.732899022801305,-4.800000000000001
2.1172638436482067,8.143322475570038,-4.800000000000001
1.3029315960912058,0.8143322475570045,-4.800000000000001
0.0,0.0,-4.800000000000001
