X,Y,Z
0.0,0.0,0
-2.022653721682847,2.750809061488674,0
-0.2427184466019412,5.097087378640772,0
8.171521035598705,8.090614886731387,0
22.00647249190938,9.789644012944983,0
33.41423948220064,17.394822006472488,0
26.21359223300971,17.556634304207115,0
24.19093851132686,22.087378640776695,0
28.64077669902912,25.647249190938506,0
25.97087378640777,26.213592233009706,0
26.618122977346278,28.559870550161804,0
33.495145631067956,30.66343042071197,0
36.48867313915858,33.7378640776699,0
25.647249190938513,34.30420711974109,0
33.65695792880258,35.51779935275081,0
36.89320388349515,37.7831715210356,0
37.297734627831716,39.644012944983814,0
34.87055016181229,41.666666666666664,0
25.889967637540455,41.82847896440129,-1.6
34.789644012944976,43.12297734627831,-1.6
36.97411003236246,45.14563106796116,-1.6
37.055016181229774,47.08737864077669,-1.6
34.789644012944976,48.22006472491909,-1.6
27.022653721682847,47.653721682847895,-1.6
26.45631067961165,49.190938511326856,-1.6
28.317152103559867,51.05177993527508,-1.6
33.899676375404525,52.18446601941747,-1.6
37.37864077669903,54.44983818770226,-1.6
26.21359223300971,55.33980582524271,-1.6
36.48867313915858,58.1715210355987,-1.6
38.02588996763754,60.35598705501617,-1.6
36.48867313915858,61.40776699029125,-1.6
27.427184466019416,61.97411003236245,-1.6
35.760517799352755,63.51132686084142,-1.6
38.83495145631068,66.82847896440128,-1.6
37.702265372168284,68.042071197411,-1.6
30.016181229773462,67.79935275080906,-1.6
27.184466019417474,69.25566343042071,-1.6
27.427184466019416,70.3883495145631,-3.2
36.003236245954696,73.13915857605177,-3.2
38.83495145631068,75.5663430420712,-3.2
29.854368932038835,75.80906148867314,-3.2
27.427184466019416,77.26537216828478,-3.2
27.50809061488673,80.98705501618123,-3.2
32.76699029126213,84.38511326860841,-3.2
24.110032362459545,83.41423948220064,-3.2
15.695792880258896,75.40453074433657,-3.2
10.113268608414234,73.3009708737864,-3.2
2.6699029126213603,74.02912621359222,-3.2
0.4854368932038824,76.29449838187702,-3.2
0.16181229773462746,79.36893203883496,-3.2
5.906148867313917,82.11974110032362,-4.800000000000001
23.624595469255663,83.89967637540452,-4.800000000000001
32.28155339805825,94.09385113268608,-4.800000000000001
35.59870550161813,95.71197411003236,-4.800000000000001
38.75404530744336,95.22653721682848,-4.800000000000001
42.718446601941736,92.23300970873787,-4.800000000000001
48.3009708737864,81.957928802589,-4.800000000000001
53.31715210355986,61.32686084142394,-4.800000000000001
56.22977346278316,29.288025889967635,-4.800000000000001
55.097087378640765,17.4757281553398,-4.800000000000001
52.42718446601941,9.142394822006473,-4.800000000000001
44.983818770226534,-0.8899676375404582,-4.800000000000001
38.26860841423948,-2.2653721682847916,-4.800000000000001
36.56957928802589,-4.288025889967642,-6.4
37.62135922330097,-2.103559870550164,-6.4
26.537216828478964,-0.8899676375404582,-6.4
23.867313915857604,1.2944983818770197,-6.4
24.83818770226537,6.796116504854368,-6.4
30.42071197411003,10.113268608414238,-6.4
22.41100323624595,9.3042071197411,-6.4
7.686084142394822,0.40453074433656866,-6.4
0.0,0.0,-6.4
