X,Y,Z
0.0,0.0,0
-5.660377358490564,-1.8867924528301927,0
-14.528301886792448,-0.37735849056603854,0
-27.547169811320757,10.0,0
-31.320754716981135,17.547169811320757,0
-36.41509433962264,13.584905660377359,0
-42.26415094339623,12.452830188679243,0
-49.24528301886793,17.735849056603776,0
-68.11320754716982,6.415094339622641,0
-78.8679245283019,3.018867924528301,0
-85.09433962264151,3.584905660377359,0
-90.9433962264151,7.924528301886795,0
-93.01886792452831,15.094339622641513,0
-90.9433962264151,21.50943396226415,0
-74.15094339622642,37.735849056603776,0
-68.30188679245283,54.905660377358494,-1.6
-73.39622641509435,37.735849056603776,-1.6
-91.13207547169812,19.81132075471698,-1.6
-92.64150943396227,15.471698113207545,-1.6
-90.37735849056605,8.867924528301884,-3.2
-91.88679245283019,16.037735849056602,-3.2
-89.81132075471699,21.132075471698116,-3.2
-73.39622641509435,36.60377358490566,-3.2
-67.54716981132076,51.69811320754717,-3.2
-68.67924528301887,65.84905660377359,-3.2
-74.90566037735849,87.7358490566038,-3.2
-73.77358490566039,96.60377358490567,-3.2
-69.81132075471699,98.11320754716982,-3.2
-60.943396226415096,95.84905660377359,-3.2
-53.9622641509434,91.50943396226415,-3.2
-47.35849056603774,82.26415094339623,-4.800000000000001
-54.528301886792455,91.13207547169813,-4.800000000000001
-62.26415094339623,95.84905660377359,-4.800000000000001
-70.18867924528303,97.7358490566038,-4.800000000000001
-73.9622641509434,95.47169811320757,-4.800000000000001
-74.52830188679246,88.11320754716982,-4.800000000000001
-68.30188679245283,66.22641509433964,-4.800000000000001
-67.16981132075472,51.320754716981135,-4.800000000000001
-73.20754716981132,35.84905660377358,-4.800000000000001
-89.81132075471699,20.0,-4.800000000000001
-91.50943396226415,15.471698113207545,-4.800000000000001
-89.81132075471699,8.867924528301884,-4.800000000000001
-83.58490566037736,4.528301886792455,-4.800000000000001
-79.05660377358491,4.339622641509436,-4.800000000000001
-69.24528301886792,7.547169811320757,-4.800000000000001
-50.0,18.867924528301888,-4.800000000000001
-41.69811320754717,13.773584905660378,-4.800000000000001
-30.754716981132077,17.924528301886795,-4.800000000000001
-24.905660377358487,9.81132075471698,-4.800000000000001
-12.641509433962256,0.37735849056603854,-4.800000000000001
-7.169811320754718,-0.7547169811320771,-4.800000000000001
-0.7547169811320771,1.5094339622641542,-4.800000000000001
3.2075471698113205,16.9811320754717,-4.800000000000001
-9.622641509433961,48.86792452830189,-4.800000000000001
-10.943396226415103,62.64150943396226,-4.800000000000001
-8.867924528301884,70.18867924528303,-4.800000000000001
1.1320754716981156,83.01886792452831,-4.800000000000001
2.075471698113205,88.11320754716982,-4.800000000000001
-1.8867924528301785,92.0754716981132,-4.800000000000001
-11.509433962264154,93.39622641509436,-4.800000000000001
-20.754716981132077,90.56603773584908,-4.800000000000001
-30.0,84.15094339622644,-6.4
-21.132075471698116,90.9433962264151,-6.4
-9.43396226415095,93.77358490566039,-6.4
-1.3207547169811278,92.45283018867926,-6.4
2.4528301886792434,88.49056603773585,-6.4
1.6981132075471805,82.83018867924528,-6.4
-8.30188679245282,70.0,-6.4
-10.56603773584905,62.264150943396224,-6.4
-8.679245283018872,47.54716981132076,-6.4
1.3207547169811278,23.018867924528305,-6.4
-3.0188679245283083,38.67924528301887,-8.0
4.339622641509436,19.245283018867926,-8.0
3.7735849056603854,7.358490566037737,-8.0
0.0,0.0,-8.0
