X,Y,Z
44.910892,50.792079,0
45.714091268144145,51.10030566534233,0
45.714091268144145,51.10030566534233,0
46.48761980171885,51.40927124835849,0
46.48761980171885,51.40927124835849,0
47.23191896716476,51.71889640225951,0
47.23191896716476,51.71889640225951,0
47.94743013092253,52.0291017802564,0
47.94743013092253,52.0291017802564,0
48.634594659432814,52.339808035560175,0
48.634594659432814,52.339808035560175,0
49.29385391913626,52.650935821381864,0
49.29385391913626,52.650935821381864,0
49.925649276473536,52.962405790932486,0
49.925649276473536,52.962405790932486,0
50.530422097885285,53.27413859742306,0
50.530422097885285,53.27413859742306,0
51.108613749812164,53.58605489406462,0
51.108613749812164,53.58605489406462,0
51.660665598694834,53.89807533406816,0
51.660665598694834,53.89807533406816,0
52.187019010973934,54.21012057064472,0
52.187019010973934,54.21012057064472,0
52.688115353090126,54.522111257005314,0
52.688115353090126,54.522111257005314,0
53.164395991484064,54.833968046360965,0
53.164395991484064,54.833968046360965,0
53.6163022925964,55.145611591922695,0
53.6163022925964,55.145611591922695,0
54.044275622867794,55.45696254690152,0
54.044275622867794,55.45696254690152,0
54.44875734873889,55.76794156450847,0
54.44875734873889,55.76794156450847,0
54.83018883665035,56.07846929795455,0
54.83018883665035,56.07846929795455,0
55.18901145304282,56.38846640045079,0
55.18901145304282,56.38846640045079,0
55.52566656435696,56.69785352520821,0
55.52566656435696,56.69785352520821,0
55.84059553703342,57.006551325437826,0
55.84059553703342,57.006551325437826,0
56.134239737512864,57.31448045435067,0
56.134239737512864,57.31448045435067,0
56.40704053223593,57.62156156515775,0
56.40704053223593,57.62156156515775,0
56.65943928764329,57.927715311070095,0
56.65943928764329,57.927715311070095,0
56.89187737017558,58.23286234529871,0
56.89187737017558,58.23286234529871,0
57.10479614627346,58.536923321054644,0
57.10479614627346,58.536923321054644,0
57.29863698237759,58.839818891548894,0
57.29863698237759,58.839818891548894,0
57.47384124492862,59.141469709992485,0
57.47384124492862,59.141469709992485,0
57.6308503003672,59.441796429596444,0
57.6308503003672,59.441796429596444,0
57.77010551513399,59.740719703571784,0
57.77010551513399,59.740719703571784,0
57.892048255669636,60.03816018512953,0
57.892048255669636,60.03816018512953,0
57.9971198884148,60.3340385274807,0
57.9971198884148,60.3340385274807,0
58.085761779810134,60.628275383836325,0
58.085761779810134,60.628275383836325,0
58.15841529629629,60.92079140740741,0
58.15841529629629,60.92079140740741,0
58.21552180431392,61.21150725140498,0
58.21552180431392,61.21150725140498,0
58.257522670303686,61.50034356904006,0
58.257522670303686,61.50034356904006,0
58.28485926070623,61.78722101352366,0
58.28485926070623,61.78722101352366,0
58.297972941962215,62.072060238066825,0
58.297972941962215,62.072060238066825,0
58.29730508051229,62.35478189588055,0
58.29730508051229,62.35478189588055,0
58.28329704279711,62.63530664017586,0
58.28329704279711,62.63530664017586,0
58.25639019525733,62.91355512416379,0
58.25639019525733,62.91355512416379,0
58.21702590433361,63.18944800105535,0
58.21702590433361,63.18944800105535,0
58.16564553646659,63.46290592406155,0
58.16564553646659,63.46290592406155,0
58.10269045809693,63.73384954639343,0
58.10269045809693,63.73384954639343,0
58.02860203566529,64.002199521262,0
58.02860203566529,64.002199521262,0
57.943821635612316,64.26787650187829,0
57.943821635612316,64.26787650187829,0
57.848790624378665,64.53080114145331,0
57.848790624378665,64.53080114145331,0
57.743950368404995,64.79089409319808,0
57.743950368404995,64.79089409319808,0
57.629742234131946,65.04807601032363,0
57.629742234131946,65.04807601032363,0
57.506607588000186,65.30226754604097,0
57.506607588000186,65.30226754604097,0
57.37498779645037,65.55338935356112,0
57.37498779645037,65.55338935356112,0
57.23532422592314,65.80136208609511,0
57.23532422592314,65.80136208609511,0
57.088058242859155,66.04610639685396,0
57.088058242859155,66.04610639685396,0
56.93363121369907,66.28754293904868,0
56.93363121369907,66.28754293904868,0
56.772484504883536,66.5255923658903,0
56.772484504883536,66.5255923658903,0
56.60505948285322,66.76017533058985,0
56.60505948285322,66.76017533058985,0
56.43179751404875,66.99121248635834,0
56.43179751404875,66.99121248635834,0
56.253139964910815,67.21862448640677,0
56.253139964910815,67.21862448640677,0
56.06952820188003,67.44233198394619,0
56.06952820188003,67.44233198394619,0
55.881403591397074,67.6622556321876,0
55.881403591397074,67.6622556321876,0
55.6892074999026,67.87831608434205,0
55.6892074999026,67.87831608434205,0
55.49338129383725,68.09043399362052,0
55.49338129383725,68.09043399362052,0
55.29436633964169,68.29853001323406,0
55.29436633964169,68.29853001323406,0
55.09260400375656,68.50252479639369,0
55.09260400375656,68.50252479639369,0
54.88853565262254,68.70233899631042,0
54.88853565262254,68.70233899631042,0
54.682602652680245,68.89789326619527,0
54.682602652680245,68.89789326619527,0
54.47524637037036,69.08910825925926,0
54.47524637037036,69.08910825925926,0
54.26690817213353,69.27590462871342,0
54.26690817213353,69.27590462871342,0
54.0580294244104,69.45820302776876,0
54.0580294244104,69.45820302776876,0
53.849051493641646,69.6359241096363,0
53.849051493641646,69.6359241096363,0
53.6404157462679,69.80898852752708,0
53.6404157462679,69.80898852752708,0
53.432563548729824,69.9773169346521,0
53.432563548729824,69.9773169346521,0
53.22593626746807,70.14082998422239,0
53.22593626746807,70.14082998422239,0
53.02097526892328,70.29944832944896,0
53.02097526892328,70.29944832944896,0
52.81812191953614,70.45309262354284,0
52.81812191953614,70.45309262354284,0
52.617817585747275,70.60168351971505,0
52.617817585747275,70.60168351971505,0
52.42050363399735,70.74514167117661,0
52.42050363399735,70.74514167117661,0
52.22662143072703,70.88338773113854,0
52.22662143072703,70.88338773113854,0
52.036612342376934,71.01634235281186,0
52.036612342376934,71.01634235281186,0
51.85091773538775,71.1439261894076,0
51.85091773538775,71.1439261894076,0
51.66997897620011,71.26605989413676,0
51.66997897620011,71.26605989413676,0
51.494237431254696,71.38266412021036,0
51.494237431254696,71.38266412021036,0
51.324134466992135,71.49365952083944,0
51.324134466992135,71.49365952083944,0
51.16011144985309,71.59896674923502,0
51.16011144985309,71.59896674923502,0
51.0026097462782,71.69850645860811,0
51.0026097462782,71.69850645860811,0
50.852070722708156,71.79219930216973,0
50.852070722708156,71.79219930216973,0
50.708935745583574,71.87996593313092,0
50.708935745583574,71.87996593313092,0
50.57364618134513,71.96172700470267,0
50.57364618134513,71.96172700470267,0
50.44664339643347,72.03740317009601,0
50.44664339643347,72.03740317009601,0
50.32836875728925,72.10691508252198,0
50.32836875728925,72.10691508252198,0
50.21926363035312,72.17018339519157,0
50.21926363035312,72.17018339519157,0
50.11976938206574,72.22712876131584,0
50.11976938206574,72.22712876131584,0
50.030327378867746,72.27767183410577,0
50.030327378867746,72.27767183410577,0
49.951378987199824,72.3217332667724,0
49.951378987199824,72.3217332667724,0
49.883365573502594,72.35923371252674,0
